date,site,rainfall,tasmax,tasmin,tasmax_adj,tasmin_adj,Tmean,GDD,cumGDD
2025-06-18,Wytham,9.77e-4,27.8125,11.60742188,27.8125,11.60742188,19.709960940000002,15.709960940000002,975.3686524325
2025-06-19,Wytham,0,29.59082031,13.56933594,29.59082031,13.56933594,21.580078125,17.580078125,992.9487305575
2025-06-20,Wytham,0,28.73046875,15.63671875,28.73046875,15.63671875,22.18359375,18.18359375,1011.1323243075
2025-06-21,Wytham,0.291992188,29.56054688,15.08984375,29.56054688,15.08984375,22.325195315000002,18.325195315000002,1029.4575196225
2025-06-22,Wytham,0.92578125,22.79882813,13.84863281,22.79882813,13.84863281,18.32373047,14.323730470000001,1043.7812500925
2025-06-23,Wytham,1.016601563,21.04199219,12.88671875,21.04199219,12.88671875,16.96435547,12.964355470000001,1056.7456055625
2025-06-24,Wytham,0,24.53027344,12.29003906,24.53027344,12.29003906,18.41015625,14.41015625,1071.1557618125
2025-06-25,Wytham,0.002929688,24.75976563,15.66210938,24.75976563,15.66210938,20.210937505,16.210937505,1087.3666993175
2025-06-26,Wytham,4.444335938,22.55273438,16.03613281,22.55273438,16.03613281,19.294433595,15.294433595000001,1102.6611329125
2025-06-27,Wytham,9.77e-4,27.02929688,11.85546875,27.02929688,11.85546875,19.442382815000002,15.442382815000002,1118.1035157275
2025-06-28,Wytham,0,27.78222656,18.67480469,27.78222656,18.67480469,23.228515625,19.228515625,1137.3320313525
2025-06-29,Wytham,0,27.96484375,17.72363281,27.96484375,17.72363281,22.84423828,18.84423828,1156.1762696325
2025-06-30,Wytham,0,31.40332031,15.86621094,30,15.86621094,22.93310547,18.93310547,1175.1093751025
2025-07-01,Wytham,0,30.11425781,19.30957031,30,19.30957031,24.654785155,20.654785155,1195.7641602575
2025-07-02,Wytham,0.006835938,23.51660156,15.546875,23.51660156,15.546875,19.53173828,15.531738279999999,1211.2958985375
2025-07-03,Wytham,0,23.67480469,8.553710938,23.67480469,8.553710938,16.114257814,12.114257813999998,1223.4101563515
2025-07-04,Wytham,0.012695313,25.68457031,10.09765625,25.68457031,10.09765625,17.89111328,13.891113279999999,1237.3012696315
2025-07-05,Wytham,0.133789063,22.52148438,15.8984375,22.52148438,15.8984375,19.209960940000002,15.209960940000002,1252.5112305715
2025-07-06,Wytham,6.08984375,21.85546875,14.890625,21.85546875,14.890625,18.373046875,14.373046875,1266.8842774465
2025-07-07,Wytham,0.37109375,21.25878906,11.85058594,21.25878906,11.85058594,16.5546875,12.5546875,1279.4389649465
2025-07-08,Wytham,0,24.16015625,10.14453125,24.16015625,10.14453125,17.15234375,13.15234375,1292.5913086965
2025-07-09,Wytham,0,27.01757813,10.04101563,27.01757813,10.04101563,18.52929688,14.52929688,1307.1206055765
2025-07-10,Wytham,0,30.12011719,14.33203125,30,14.33203125,22.166015625,18.166015625,1325.2866212015
2025-07-11,Wytham,0,32.18359375,15.18359375,30,15.18359375,22.591796875,18.591796875,1343.8784180765
2025-07-12,Wytham,0,30.14257813,16.48632813,30,16.48632813,23.243164065000002,19.243164065000002,1363.1215821415
2025-07-13,Wytham,0,27.70410156,13.8046875,27.70410156,13.8046875,20.75439453,16.75439453,1379.8759766715
2025-07-14,Wytham,0.38671875,24.17382813,16.96582031,24.17382813,16.96582031,20.56982422,16.56982422,1396.4458008915
2025-07-15,Wytham,1.924804688,20.38671875,11.97949219,20.38671875,11.97949219,16.18310547,12.183105470000001,1408.6289063615
2025-07-16,Wytham,0.649414063,24.97558594,13.06542969,24.97558594,13.06542969,19.020507815,15.020507814999998,1423.6494141765
2025-07-17,Wytham,0.147460938,25.77441406,17.26269531,25.77441406,17.26269531,21.518554685,17.518554685,1441.1679688615
2025-07-18,Wytham,4.17578125,26.81835938,16.34863281,26.81835938,16.34863281,21.583496095,17.583496095,1458.7514649565
2025-07-19,Wytham,4.803710938,22.30273438,16.09863281,22.30273438,16.09863281,19.200683595,15.200683595000001,1473.9521485515
2025-07-20,Wytham,3.845703125,22.08007813,16.453125,22.08007813,16.453125,19.266601565000002,15.266601565000002,1489.2187501165
2025-07-21,Wytham,8.838867188,23.66699219,11.12890625,23.66699219,11.12890625,17.39794922,13.397949220000001,1502.6166993365
2025-07-22,Wytham,1.66015625,21.60839844,14.02246094,21.60839844,14.02246094,17.81542969,13.815429689999998,1516.4321290265
2025-07-23,Wytham,0.340820313,20.42480469,13.72167969,20.42480469,13.72167969,17.07324219,13.073242189999998,1529.5053712165
2025-07-24,Wytham,0.002929688,21.47167969,13.08300781,21.47167969,13.08300781,17.27734375,13.27734375,1542.7827149665
2025-07-25,Wytham,0,26.5703125,12.93847656,26.5703125,12.93847656,19.75439453,15.754394529999999,1558.5371094965
2025-07-26,Wytham,0.260742188,24.09472656,15.47753906,24.09472656,15.47753906,19.78613281,15.786132810000002,1574.3232423065
2025-07-27,Wytham,0,21.46386719,12.73046875,21.46386719,12.73046875,17.09716797,13.097167970000001,1587.4204102765
2025-07-28,Wytham,0.033203125,22.11328125,11.54199219,22.11328125,11.54199219,16.82763672,12.827636720000001,1600.2480469965
2025-07-29,Wytham,0.10546875,20.89257813,12.5703125,20.89257813,12.5703125,16.731445315000002,12.731445315000002,1612.9794923115
2025-07-30,Wytham,11.71484375,25.29003906,13.89355469,25.29003906,13.89355469,19.591796875,15.591796875,1628.5712891865
2025-07-31,Wytham,3.37890625,23.38964844,14.99707031,23.38964844,14.99707031,19.193359375,15.193359375,1643.7646485615
2025-08-01,Wytham,1.10546875,20.38183594,11.8046875,20.38183594,11.8046875,16.09326172,12.093261720000001,1655.8579102815
2025-08-02,Wytham,0,22.3515625,9.879882813,22.3515625,9.879882813,16.1157226565,12.115722656500001,1667.973632938
