Site,Treatment,Date,Time_point,Species,Individual_nos,Leaf_weight_wet_g,Leaf_area_cm_2,Leaf_weight_dry_g,Leaf_area_mm_2,Leaf_area_m_2,Leaf_weight_dry_mg,Leaf_weight_wet_mg,Trait_name,Trait_value,data_set,is_outlier
Ainsdale,CONT,11/07/2025,T3,MA,1,0.06899999999999999,4.6,0.0165,46,4.5999999999999996e-4,16.5,68.99999999999999,LMA,3.586956521739131,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.06899999999999999,4.6,0.0165,46,4.5999999999999996e-4,16.5,68.99999999999999,LDMC,0.23913043478260876,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.06899999999999999,4.6,0.0165,46,4.5999999999999996e-4,16.5,68.99999999999999,LWC,0.7608695652173912,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.06899999999999999,4.6,0.0165,46,4.5999999999999996e-4,16.5,68.99999999999999,EWT,0.01141304347826087,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.07400000000000001,5.5,0.0216,55,5.5e-4,21.6,74.00000000000001,LMA,3.9272727272727277,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.07400000000000001,5.5,0.0216,55,5.5e-4,21.6,74.00000000000001,LDMC,0.29189189189189185,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.07400000000000001,5.5,0.0216,55,5.5e-4,21.6,74.00000000000001,LWC,0.7081081081081081,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.07400000000000001,5.5,0.0216,55,5.5e-4,21.6,74.00000000000001,EWT,0.009527272727272728,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.07100000000000001,5.46,0.0217,54.6,5.46e-4,21.7,71.00000000000001,LMA,3.9743589743589745,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.07100000000000001,5.46,0.0217,54.6,5.46e-4,21.7,71.00000000000001,LDMC,0.30563380281690133,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.07100000000000001,5.46,0.0217,54.6,5.46e-4,21.7,71.00000000000001,LWC,0.6943661971830987,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,1,0.07100000000000001,5.46,0.0217,54.6,5.46e-4,21.7,71.00000000000001,EWT,0.009029304029304032,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.031,1.55,0.0071,15.5,1.55e-4,7.1000000000000005,31,LMA,4.580645161290323,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.031,1.55,0.0071,15.5,1.55e-4,7.1000000000000005,31,LDMC,0.22903225806451616,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.031,1.55,0.0071,15.5,1.55e-4,7.1000000000000005,31,LWC,0.7709677419354838,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.031,1.55,0.0071,15.5,1.55e-4,7.1000000000000005,31,EWT,0.015419354838709678,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.019,1.31,0.0043,13.100000000000001,1.31e-4,4.3,19,LMA,3.282442748091603,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.019,1.31,0.0043,13.100000000000001,1.31e-4,4.3,19,LDMC,0.2263157894736842,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.019,1.31,0.0043,13.100000000000001,1.31e-4,4.3,19,LWC,0.7736842105263158,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.019,1.31,0.0043,13.100000000000001,1.31e-4,4.3,19,EWT,0.011221374045801525,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.02,1.42,0.0048000000000000004,14.2,1.4199999999999998e-4,4.800000000000001,20,LMA,3.380281690140846,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.02,1.42,0.0048000000000000004,14.2,1.4199999999999998e-4,4.800000000000001,20,LDMC,0.24000000000000005,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.02,1.42,0.0048000000000000004,14.2,1.4199999999999998e-4,4.800000000000001,20,LWC,0.76,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,2,0.02,1.42,0.0048000000000000004,14.2,1.4199999999999998e-4,4.800000000000001,20,EWT,0.010704225352112677,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.05,2.3899999999999997,0.0134,23.9,2.3899999999999995e-4,13.4,50,LMA,5.606694560669457,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.05,2.3899999999999997,0.0134,23.9,2.3899999999999995e-4,13.4,50,LDMC,0.268,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.05,2.3899999999999997,0.0134,23.9,2.3899999999999995e-4,13.4,50,LWC,0.732,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.05,2.3899999999999997,0.0134,23.9,2.3899999999999995e-4,13.4,50,EWT,0.015313807531380758,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.049,1.8800000000000001,0.013500000000000002,18.8,1.8800000000000002e-4,13.500000000000002,49,LMA,7.180851063829787,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.049,1.8800000000000001,0.013500000000000002,18.8,1.8800000000000002e-4,13.500000000000002,49,LDMC,0.2755102040816327,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.049,1.8800000000000001,0.013500000000000002,18.8,1.8800000000000002e-4,13.500000000000002,49,LWC,0.7244897959183674,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.049,1.8800000000000001,0.013500000000000002,18.8,1.8800000000000002e-4,13.500000000000002,49,EWT,0.018882978723404255,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.027,0.969,0.0072,9.69,9.69e-5,7.2,27,LMA,7.430340557275542,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.027,0.969,0.0072,9.69,9.69e-5,7.2,27,LDMC,0.26666666666666666,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.027,0.969,0.0072,9.69,9.69e-5,7.2,27,LWC,0.7333333333333334,field,FALSE
Ainsdale,CONT,11/07/2025,T3,MA,3,0.027,0.969,0.0072,9.69,9.69e-5,7.2,27,EWT,0.02043343653250774,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,4,0.08700000000000001,3.4979999999999998,0.018900000000000004,34.98,3.498e-4,18.900000000000002,87.00000000000001,LMA,5.403087478559177,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,4,0.08700000000000001,3.4979999999999998,0.018900000000000004,34.98,3.498e-4,18.900000000000002,87.00000000000001,LDMC,0.21724137931034482,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,4,0.08700000000000001,3.4979999999999998,0.018900000000000004,34.98,3.498e-4,18.900000000000002,87.00000000000001,LWC,0.7827586206896552,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,4,0.08700000000000001,3.4979999999999998,0.018900000000000004,34.98,3.498e-4,18.900000000000002,87.00000000000001,EWT,0.019468267581475133,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,4,0.11,4.426,0.0262,44.260000000000005,4.426e-4,26.200000000000003,110,LMA,5.919566199728875,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,4,0.11,4.426,0.0262,44.260000000000005,4.426e-4,26.200000000000003,110,LDMC,0.23818181818181822,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,4,0.11,4.426,0.0262,44.260000000000005,4.426e-4,26.200000000000003,110,LWC,0.7618181818181818,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,4,0.11,4.426,0.0262,44.260000000000005,4.426e-4,26.200000000000003,110,EWT,0.018933574333483957,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.051000000000000004,2.4519999999999995,0.0116,24.519999999999996,2.4519999999999994e-4,11.6,51.00000000000001,LMA,4.730831973898859,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.051000000000000004,2.4519999999999995,0.0116,24.519999999999996,2.4519999999999994e-4,11.6,51.00000000000001,LDMC,0.22745098039215683,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.051000000000000004,2.4519999999999995,0.0116,24.519999999999996,2.4519999999999994e-4,11.6,51.00000000000001,LWC,0.7725490196078432,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.051000000000000004,2.4519999999999995,0.0116,24.519999999999996,2.4519999999999994e-4,11.6,51.00000000000001,EWT,0.01606851549755302,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.045,1.726,0.009099999999999999,17.259999999999998,1.726e-4,9.099999999999998,45,LMA,5.272305909617612,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.045,1.726,0.009099999999999999,17.259999999999998,1.726e-4,9.099999999999998,45,LDMC,0.20222222222222216,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.045,1.726,0.009099999999999999,17.259999999999998,1.726e-4,9.099999999999998,45,LWC,0.7977777777777779,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.045,1.726,0.009099999999999999,17.259999999999998,1.726e-4,9.099999999999998,45,EWT,0.020799536500579377,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.045,2.3559999999999994,0.0113,23.559999999999995,2.3559999999999995e-4,11.299999999999999,45,LMA,4.796264855687607,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.045,2.3559999999999994,0.0113,23.559999999999995,2.3559999999999995e-4,11.299999999999999,45,LDMC,0.25111111111111106,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.045,2.3559999999999994,0.0113,23.559999999999995,2.3559999999999995e-4,11.299999999999999,45,LWC,0.7488888888888889,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,5,0.045,2.3559999999999994,0.0113,23.559999999999995,2.3559999999999995e-4,11.299999999999999,45,EWT,0.014303904923599325,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.04,1.9709999999999999,0.0082,19.709999999999997,1.971e-4,8.200000000000001,40,LMA,4.160324708269915,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.04,1.9709999999999999,0.0082,19.709999999999997,1.971e-4,8.200000000000001,40,LDMC,0.20500000000000002,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.04,1.9709999999999999,0.0082,19.709999999999997,1.971e-4,8.200000000000001,40,LWC,0.7949999999999999,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.04,1.9709999999999999,0.0082,19.709999999999997,1.971e-4,8.200000000000001,40,EWT,0.016133942161339423,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.028999999999999998,1.346,0.0062,13.46,1.3460000000000002e-4,6.2,28.999999999999996,LMA,4.606240713224368,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.028999999999999998,1.346,0.0062,13.46,1.3460000000000002e-4,6.2,28.999999999999996,LDMC,0.2137931034482759,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.028999999999999998,1.346,0.0062,13.46,1.3460000000000002e-4,6.2,28.999999999999996,LWC,0.7862068965517242,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.028999999999999998,1.346,0.0062,13.46,1.3460000000000002e-4,6.2,28.999999999999996,EWT,0.016939078751857354,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.022,0.931,0.0054,9.31,9.31e-5,5.4,22,LMA,5.800214822771214,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.022,0.931,0.0054,9.31,9.31e-5,5.4,22,LDMC,0.24545454545454548,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.022,0.931,0.0054,9.31,9.31e-5,5.4,22,LWC,0.7545454545454546,field,FALSE
Ainsdale,DIST,11/07/2025,T3,MA,6,0.022,0.931,0.0054,9.31,9.31e-5,5.4,22,EWT,0.017830290010741136,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.6809999999999999,3.526,0.12310000000000001,35.26,3.526e-4,123.10000000000001,680.9999999999999,LMA,34.912081678956326,field,TRUE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.6809999999999999,3.526,0.12310000000000001,35.26,3.526e-4,123.10000000000001,680.9999999999999,LDMC,0.1807635829662262,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.6809999999999999,3.526,0.12310000000000001,35.26,3.526e-4,123.10000000000001,680.9999999999999,LWC,0.8192364170337738,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.6809999999999999,3.526,0.12310000000000001,35.26,3.526e-4,123.10000000000001,680.9999999999999,EWT,0.15822461712989222,field,TRUE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.731,8.163,0.139,81.63,8.163000000000001e-4,139,731,LMA,17.028053411735883,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.731,8.163,0.139,81.63,8.163000000000001e-4,139,731,LDMC,0.19015047879616964,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.731,8.163,0.139,81.63,8.163000000000001e-4,139,731,LWC,0.8098495212038304,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.731,8.163,0.139,81.63,8.163000000000001e-4,139,731,EWT,0.07252235697660174,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.763,8.005,0.13290000000000002,80.05000000000001,8.005000000000001e-4,132.9,763,LMA,16.602123672704558,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.763,8.005,0.13290000000000002,80.05000000000001,8.005000000000001e-4,132.9,763,LDMC,0.17418086500655308,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.763,8.005,0.13290000000000002,80.05000000000001,8.005000000000001e-4,132.9,763,LWC,0.825819134993447,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,1,0.763,8.005,0.13290000000000002,80.05000000000001,8.005000000000001e-4,132.9,763,EWT,0.07871330418488444,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.368,3.8549999999999995,0.09,38.55,3.8549999999999994e-4,90,368,LMA,23.346303501945528,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.368,3.8549999999999995,0.09,38.55,3.8549999999999994e-4,90,368,LDMC,0.24456521739130435,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.368,3.8549999999999995,0.09,38.55,3.8549999999999994e-4,90,368,LWC,0.7554347826086957,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.368,3.8549999999999995,0.09,38.55,3.8549999999999994e-4,90,368,EWT,0.07211413748378731,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.48700000000000004,6.5249999999999995,0.0828,65.25,6.525e-4,82.8,487.00000000000006,LMA,12.689655172413794,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.48700000000000004,6.5249999999999995,0.0828,65.25,6.525e-4,82.8,487.00000000000006,LDMC,0.17002053388090346,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.48700000000000004,6.5249999999999995,0.0828,65.25,6.525e-4,82.8,487.00000000000006,LWC,0.8299794661190965,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.48700000000000004,6.5249999999999995,0.0828,65.25,6.525e-4,82.8,487.00000000000006,EWT,0.06194636015325672,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.557,5.426,0.11520000000000001,54.260000000000005,5.426e-4,115.20000000000002,557,LMA,21.231109472908223,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.557,5.426,0.11520000000000001,54.260000000000005,5.426e-4,115.20000000000002,557,LDMC,0.20682226211849195,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.557,5.426,0.11520000000000001,54.260000000000005,5.426e-4,115.20000000000002,557,LWC,0.793177737881508,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,2,0.557,5.426,0.11520000000000001,54.260000000000005,5.426e-4,115.20000000000002,557,EWT,0.08142277921120532,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.901,7.793,0.15680000000000002,77.93,7.793e-4,156.8,901,LMA,20.1206210701912,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.901,7.793,0.15680000000000002,77.93,7.793e-4,156.8,901,LDMC,0.17402885682574917,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.901,7.793,0.15680000000000002,77.93,7.793e-4,156.8,901,LWC,0.8259711431742509,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.901,7.793,0.15680000000000002,77.93,7.793e-4,156.8,901,EWT,0.09549595791094573,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.658,9.76,0.13870000000000002,97.6,9.76e-4,138.70000000000002,658,LMA,14.211065573770494,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.658,9.76,0.13870000000000002,97.6,9.76e-4,138.70000000000002,658,LDMC,0.21079027355623103,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.658,9.76,0.13870000000000002,97.6,9.76e-4,138.70000000000002,658,LWC,0.789209726443769,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.658,9.76,0.13870000000000002,97.6,9.76e-4,138.70000000000002,658,EWT,0.053206967213114756,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.43300000000000005,4.282,0.0616,42.82,4.282e-4,61.6,433.00000000000006,LMA,14.385801027557216,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.43300000000000005,4.282,0.0616,42.82,4.282e-4,61.6,433.00000000000006,LDMC,0.14226327944572748,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.43300000000000005,4.282,0.0616,42.82,4.282e-4,61.6,433.00000000000006,LWC,0.8577367205542725,field,FALSE
Ainsdale,CONT,22/05/2025,T1,EP,3,0.43300000000000005,4.282,0.0616,42.82,4.282e-4,61.6,433.00000000000006,EWT,0.08673517048108362,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.391,5.22,0.0626,52.199999999999996,5.22e-4,62.6,391,LMA,11.992337164750959,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.391,5.22,0.0626,52.199999999999996,5.22e-4,62.6,391,LDMC,0.16010230179028134,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.391,5.22,0.0626,52.199999999999996,5.22e-4,62.6,391,LWC,0.8398976982097186,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.391,5.22,0.0626,52.199999999999996,5.22e-4,62.6,391,EWT,0.06291187739463602,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.356,4.21,0.0649,42.1,4.21e-4,64.9,356,LMA,15.415676959619955,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.356,4.21,0.0649,42.1,4.21e-4,64.9,356,LDMC,0.18230337078651687,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.356,4.21,0.0649,42.1,4.21e-4,64.9,356,LWC,0.8176966292134832,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.356,4.21,0.0649,42.1,4.21e-4,64.9,356,EWT,0.06914489311163896,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.327,5.25,0.0654,52.5,5.25e-4,65.4,327,LMA,12.457142857142859,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.327,5.25,0.0654,52.5,5.25e-4,65.4,327,LDMC,0.2,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.327,5.25,0.0654,52.5,5.25e-4,65.4,327,LWC,0.8,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,4,0.327,5.25,0.0654,52.5,5.25e-4,65.4,327,EWT,0.04982857142857144,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.222,2.94,0.0443,29.4,2.94e-4,44.3,222,LMA,15.068027210884352,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.222,2.94,0.0443,29.4,2.94e-4,44.3,222,LDMC,0.19954954954954954,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.222,2.94,0.0443,29.4,2.94e-4,44.3,222,LWC,0.8004504504504504,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.222,2.94,0.0443,29.4,2.94e-4,44.3,222,EWT,0.06044217687074831,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.353,5,0.0654,50,5e-4,65.4,353,LMA,13.080000000000002,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.353,5,0.0654,50,5e-4,65.4,353,LDMC,0.18526912181303118,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.353,5,0.0654,50,5e-4,65.4,353,LWC,0.8147308781869689,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.353,5,0.0654,50,5e-4,65.4,353,EWT,0.057519999999999995,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.259,3.54,0.049300000000000004,35.4,3.54e-4,49.300000000000004,259,LMA,13.926553672316386,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.259,3.54,0.049300000000000004,35.4,3.54e-4,49.300000000000004,259,LDMC,0.19034749034749035,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.259,3.54,0.049300000000000004,35.4,3.54e-4,49.300000000000004,259,LWC,0.8096525096525096,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,5,0.259,3.54,0.049300000000000004,35.4,3.54e-4,49.300000000000004,259,EWT,0.05923728813559322,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.386,4.1899999999999995,0.0668,41.89999999999999,4.1899999999999994e-4,66.8,386,LMA,15.942720763723152,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.386,4.1899999999999995,0.0668,41.89999999999999,4.1899999999999994e-4,66.8,386,LDMC,0.17305699481865283,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.386,4.1899999999999995,0.0668,41.89999999999999,4.1899999999999994e-4,66.8,386,LWC,0.8269430051813471,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.386,4.1899999999999995,0.0668,41.89999999999999,4.1899999999999994e-4,66.8,386,EWT,0.07618138424821004,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.267,2.9699999999999998,0.0476,29.699999999999996,0.00029699999999999996,47.6,267,LMA,16.026936026936028,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.267,2.9699999999999998,0.0476,29.699999999999996,0.00029699999999999996,47.6,267,LDMC,0.17827715355805243,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.267,2.9699999999999998,0.0476,29.699999999999996,0.00029699999999999996,47.6,267,LWC,0.8217228464419476,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.267,2.9699999999999998,0.0476,29.699999999999996,0.00029699999999999996,47.6,267,EWT,0.0738720538720539,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.138,1.52,0.0299,15.2,1.52e-4,29.9,138,LMA,19.671052631578945,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.138,1.52,0.0299,15.2,1.52e-4,29.9,138,LDMC,0.21666666666666665,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.138,1.52,0.0299,15.2,1.52e-4,29.9,138,LWC,0.7833333333333333,field,FALSE
Ainsdale,DIST,23/05/2025,T1,EP,6,0.138,1.52,0.0299,15.2,1.52e-4,29.9,138,EWT,0.07111842105263158,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.39,4.4,0.08070000000000001,44,4.4e-4,80.7,390,LMA,18.34090909090909,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.39,4.4,0.08070000000000001,44,4.4e-4,80.7,390,LDMC,0.20692307692307693,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.39,4.4,0.08070000000000001,44,4.4e-4,80.7,390,LWC,0.7930769230769231,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.39,4.4,0.08070000000000001,44,4.4e-4,80.7,390,EWT,0.07029545454545455,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.638,6.25,0.1278,62.5,6.25e-4,127.8,638,LMA,20.448,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.638,6.25,0.1278,62.5,6.25e-4,127.8,638,LDMC,0.20031347962382445,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.638,6.25,0.1278,62.5,6.25e-4,127.8,638,LWC,0.7996865203761755,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.638,6.25,0.1278,62.5,6.25e-4,127.8,638,EWT,0.081632,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.356,4.04,0.0697,40.4,4.04e-4,69.7,356,LMA,17.252475247524753,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.356,4.04,0.0697,40.4,4.04e-4,69.7,356,LDMC,0.19578651685393259,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.356,4.04,0.0697,40.4,4.04e-4,69.7,356,LWC,0.8042134831460674,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,1,0.356,4.04,0.0697,40.4,4.04e-4,69.7,356,EWT,0.07086633663366337,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.462,3.3,0.0868,33,3.3e-4,86.8,462,LMA,26.303030303030305,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.462,3.3,0.0868,33,3.3e-4,86.8,462,LDMC,0.18787878787878787,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.462,3.3,0.0868,33,3.3e-4,86.8,462,LWC,0.8121212121212121,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.462,3.3,0.0868,33,3.3e-4,86.8,462,EWT,0.1136969696969697,field,TRUE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.725,4.09,0.1393,40.9,4.0899999999999997e-4,139.3,725,LMA,34.058679706601474,field,TRUE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.725,4.09,0.1393,40.9,4.0899999999999997e-4,139.3,725,LDMC,0.19213793103448276,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.725,4.09,0.1393,40.9,4.0899999999999997e-4,139.3,725,LWC,0.8078620689655173,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.725,4.09,0.1393,40.9,4.0899999999999997e-4,139.3,725,EWT,0.1432029339853301,field,TRUE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.34299999999999997,2.94,0.07170000000000001,29.4,2.94e-4,71.70000000000002,343,LMA,24.387755102040824,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.34299999999999997,2.94,0.07170000000000001,29.4,2.94e-4,71.70000000000002,343,LDMC,0.2090379008746356,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.34299999999999997,2.94,0.07170000000000001,29.4,2.94e-4,71.70000000000002,343,LWC,0.7909620991253643,field,FALSE
Ainsdale,CONT,20/06/2025,T2,EP,2,0.34299999999999997,2.94,0.07170000000000001,29.4,2.94e-4,71.70000000000002,343,EWT,0.09227891156462585,field,FALSE
