LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,observationId,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,V29,New_trait_name
Roscher,Christiane,589,Jena Experiment Traits,Primula veris,44078,Primula veris,6092452,59518533,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,16.6454352441614,mm2 mg-1,Single,NA,NA,NA,16.6454352441614,mm2 mg-1,NA,NA,0.529415,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Primula veris,44078,Primula veris,6092453,59518550,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,22.6478918831432,mm2 mg-1,Single,NA,NA,NA,22.6478918831432,mm2 mg-1,NA,NA,1.13658,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092674,59522017,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,11.1133646874388,mm2 mg-1,Single,NA,NA,NA,11.1133646874388,mm2 mg-1,NA,NA,1.24302,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092675,59522032,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,16.88,mm2 mg-1,Single,NA,NA,NA,16.88,mm2 mg-1,NA,NA,0.430549,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092676,59522047,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,15.3449349697747,mm2 mg-1,Single,NA,NA,NA,15.3449349697747,mm2 mg-1,NA,NA,0.200145,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092677,59522062,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,14.8448275862069,mm2 mg-1,Single,NA,NA,NA,14.8448275862069,mm2 mg-1,NA,NA,0.258096,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092679,59522092,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,15.7167732764748,mm2 mg-1,Single,NA,NA,NA,15.7167732764748,mm2 mg-1,NA,NA,0.241766,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092680,59522107,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,14.2111897390535,mm2 mg-1,Single,NA,NA,NA,14.2111897390535,mm2 mg-1,NA,NA,0.33439,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092681,59522123,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,13.4151205308776,mm2 mg-1,Single,NA,NA,NA,13.4151205308776,mm2 mg-1,NA,NA,0.525973,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092682,59522139,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,13.1410988453242,mm2 mg-1,Single,NA,NA,NA,13.1410988453242,mm2 mg-1,NA,NA,0.60459,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092683,59522155,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,7.63908711025394,mm2 mg-1,Single,NA,NA,NA,7.63908711025394,mm2 mg-1,NA,NA,2.67104,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092684,59522173,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,19.6463813703356,mm2 mg-1,Single,NA,NA,NA,19.6463813703356,mm2 mg-1,NA,NA,0.92734,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092685,59522191,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,8.6620644312952,mm2 mg-1,Single,NA,NA,NA,8.6620644312952,mm2 mg-1,NA,NA,2.1923,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092686,59522209,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,8.65872961569164,mm2 mg-1,Single,NA,NA,NA,8.65872961569164,mm2 mg-1,NA,NA,2.19377,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092687,59522226,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,8.45805422647528,mm2 mg-1,Single,NA,NA,NA,8.45805422647528,mm2 mg-1,NA,NA,2.28309,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092688,59522244,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,8.14530376780242,mm2 mg-1,Single,NA,NA,NA,8.14530376780242,mm2 mg-1,NA,NA,2.4266200000000002,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092689,59522260,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,6.77780360879129,mm2 mg-1,Single,NA,NA,NA,6.77780360879129,mm2 mg-1,NA,NA,3.12674,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092694,59522336,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,15.3307781649245,mm2 mg-1,Single,NA,NA,NA,15.3307781649245,mm2 mg-1,NA,59522047,0.200145,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092695,59522352,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,11.3128212324802,mm2 mg-1,Single,NA,NA,NA,11.3128212324802,mm2 mg-1,NA,NA,1.17526,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092696,59522368,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,8.93712351053071,mm2 mg-1,Single,NA,NA,NA,8.93712351053071,mm2 mg-1,NA,NA,2.07322,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092697,59522383,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,25.6857142857143,mm2 mg-1,Single,NA,NA,NA,25.6857142857143,mm2 mg-1,NA,NA,1.94841,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092698,59522399,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,10.3615710435117,mm2 mg-1,Single,NA,NA,NA,10.3615710435117,mm2 mg-1,NA,NA,1.50985,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092699,59522415,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,9.3854748603352,mm2 mg-1,Single,NA,NA,NA,9.3854748603352,mm2 mg-1,NA,NA,1.88675,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092700,59522433,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,7.35639063565422,mm2 mg-1,Single,NA,NA,NA,7.35639063565422,mm2 mg-1,NA,NA,2.81469,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092701,59522449,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,5.01679731243001,mm2 mg-1,Single,NA,NA,NA,5.01679731243001,mm2 mg-1,NA,NA,4.27283,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092705,59522508,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,8.26269230769231,mm2 mg-1,Single,NA,NA,NA,8.26269230769231,mm2 mg-1,NA,NA,2.37211,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092706,59522524,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,8.1386292834891,mm2 mg-1,Single,NA,NA,NA,8.1386292834891,mm2 mg-1,NA,59522244,2.4266200000000002,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092707,59522540,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,7.27254098360656,mm2 mg-1,Single,NA,NA,NA,7.27254098360656,mm2 mg-1,NA,NA,2.85836,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092708,59522557,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,6.6890756302521,mm2 mg-1,Single,NA,NA,NA,6.6890756302521,mm2 mg-1,NA,NA,3.17693,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092709,59522573,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,6.46715328467153,mm2 mg-1,Single,NA,NA,NA,6.46715328467153,mm2 mg-1,NA,NA,3.30546,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092710,59522589,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,5.63172043010753,mm2 mg-1,Single,NA,NA,NA,5.63172043010753,mm2 mg-1,NA,NA,3.83238,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092711,59522604,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,13.6779661016949,mm2 mg-1,Single,NA,NA,NA,13.6779661016949,mm2 mg-1,NA,NA,0.452057,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092712,59522619,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,13.3084112149533,mm2 mg-1,Single,NA,NA,NA,13.3084112149533,mm2 mg-1,NA,NA,0.556395,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092713,59522634,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,13,mm2 mg-1,Single,NA,NA,NA,13,mm2 mg-1,NA,NA,0.645713,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092714,59522649,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,12.1965399886557,mm2 mg-1,Single,NA,NA,NA,12.1965399886557,mm2 mg-1,NA,NA,0.888739,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092715,59522665,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,11.7327844953263,mm2 mg-1,Single,NA,NA,NA,11.7327844953263,mm2 mg-1,NA,NA,1.03641,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092716,59522681,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,6.25625,mm2 mg-1,Single,NA,NA,NA,6.25625,mm2 mg-1,NA,NA,3.43176,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092717,59522698,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,15.4214195183777,mm2 mg-1,Single,NA,NA,NA,15.4214195183777,mm2 mg-1,NA,NA,0.191606,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092718,59522715,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,4.94184981684982,mm2 mg-1,Single,NA,NA,NA,4.94184981684982,mm2 mg-1,NA,NA,4.33016,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092719,59522732,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,4.0734693877551,mm2 mg-1,Single,NA,NA,NA,4.0734693877551,mm2 mg-1,NA,NA,5.0663,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092720,59522747,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,24.9807692307692,mm2 mg-1,Single,NA,NA,NA,24.9807692307692,mm2 mg-1,NA,NA,1.8424,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092721,59522762,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,24.6428571428571,mm2 mg-1,Single,NA,NA,NA,24.6428571428571,mm2 mg-1,NA,NA,1.79052,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092722,59522777,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,22.7368421052632,mm2 mg-1,Single,NA,NA,NA,22.7368421052632,mm2 mg-1,NA,NA,1.48386,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092723,59522794,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,5.16722972972973,mm2 mg-1,Single,NA,NA,NA,5.16722972972973,mm2 mg-1,NA,NA,4.16028,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092724,59522809,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,34.2,mm2 mg-1,Single,NA,NA,NA,34.2,mm2 mg-1,NA,NA,3.03899,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092725,59522824,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,32.4,mm2 mg-1,Single,NA,NA,NA,32.4,mm2 mg-1,NA,NA,2.83303,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092726,59522839,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,29.1428571428571,mm2 mg-1,Single,NA,NA,NA,29.1428571428571,mm2 mg-1,NA,NA,2.42944,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092727,59522854,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,25.25,mm2 mg-1,Single,NA,NA,NA,25.25,mm2 mg-1,NA,NA,1.88323,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Ranunculus repens,45737,Ranunculus repens,6092728,59522869,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,23.4,mm2 mg-1,Single,NA,NA,NA,23.4,mm2 mg-1,NA,NA,1.59338,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
